label,regime,seed,transform_kind,fit_model,scale,delta_azimuth,delta_elevation,sun_elevation,ambiguity,overlap_fraction,n_kp_src,n_kp_dst,n_putative,n_inliers,inlier_ratio,fit_rmse,held_out_median,held_out_p90,held_out_ok,split_consistency,coverage_max_gap,coverage_occupancy,coverage_entropy,true_inlier_precision,true_putative_precision,transform_error_median,transform_error_p90,is_wrong,gen_s,pipeline_s,ransac_s,split
similarity/d_az=0,C_extreme_diagnostic,1004,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,2926,2232,1514,1509,0.9966974900924703,1.1949363247786318,0.1878723492732838,0.5488257539935517,True,0.04550152671728677,0.04694728223260403,1.0,0.9646727186886597,0.998674618952949,0.9953764861294584,1.198102503917342,1.8986050927578468,False,2.2804809000808746,0.24398250004742295,0.045458100037649274,calibration
affine/d_az=0,C_extreme_diagnostic,1004,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,2926,2174,1425,1418,0.9950877192982456,0.45911984212259027,0.235705444832909,0.7156421110143738,True,0.10279508517357516,0.04392481196206511,1.0,0.9684059825729149,1.0,0.9950877192982456,0.06354775462227916,0.11049718274332936,False,1.2685072999447584,0.27642579993698746,0.06979590002447367,calibration
projective/d_az=0,C_extreme_diagnostic,1004,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,2926,2284,1523,1519,0.9973736047275115,0.39121621462559397,0.1918186004848903,0.5655690960367777,True,0.04889304025263577,0.05079794063315407,1.0,0.9662956301450238,1.0,0.9973736047275115,0.07563774813304427,0.09556491570305822,False,1.3321449999930337,0.27140889992006123,0.05772119993343949,calibration
similarity/d_az=20,C_extreme_diagnostic,1004,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,2926,2290,221,201,0.9095022624434389,1.1406378662278929,0.7357996476164562,1.863239846861638,True,0.40711361838674975,0.10586185741759295,0.8064516129032258,0.9000282911192109,0.9950248756218906,0.9049773755656109,0.2646231403814702,0.38656847273452,False,1.2819277999224141,0.23748060001526028,0.04258700006175786,calibration
affine/d_az=20,C_extreme_diagnostic,1004,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,2926,2303,287,272,0.9477351916376306,1.0810761479104103,0.6705846069004708,1.896380696686266,True,0.24216881479315464,0.10186253758129139,0.8571428571428571,0.9138905854897907,1.0,0.9477351916376306,0.12537358888910555,0.21891591217954978,False,1.2847839000169188,0.3058803000021726,0.049902800004929304,calibration
projective/d_az=20,C_extreme_diagnostic,1004,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,2926,2304,221,199,0.9004524886877828,1.1593165215366454,0.7775028791679242,2.0335263653041773,True,0.7269245107830536,0.11014732282581564,0.7936507936507936,0.8940738267514429,0.9949748743718593,0.8959276018099548,0.23069123812517334,0.4655621992504123,False,1.2648464000085369,0.25163650000467896,0.048019299982115626,calibration
similarity/d_az=40,C_extreme_diagnostic,1004,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,2926,3080,17,2,0.11764705882352941,2.2469334198890888e-14,inf,inf,False,inf,0.6518744673482431,0.03125,0.16666666666666669,0.0,0.058823529411764705,41.80927911012799,70.0090915402834,True,1.1642375000519678,0.4250830999808386,0.17330509994644672,calibration
affine/d_az=40,C_extreme_diagnostic,1004,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,2926,3164,24,4,0.16666666666666666,0.9076186958052537,inf,inf,False,inf,0.5397916767174835,0.0625,0.33333333333333337,0.0,0.0,209.31256842588925,356.2789784430928,True,1.165335000026971,0.9515592999523506,0.7087027999805287,calibration
projective/d_az=40,C_extreme_diagnostic,1004,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,2926,3227,22,4,0.18181818181818182,1.271422749759268,inf,inf,False,inf,0.41425490157740175,0.046875,0.25,0.0,0.045454545454545456,170.62326552910383,350.9503392915818,True,1.1627827000338584,2.8810891999164596,2.634393999935128,calibration
similarity/d_az=60,C_extreme_diagnostic,1004,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,2926,2927,25,3,0.12,1.0539394208500052,inf,inf,False,inf,0.6474484173468957,0.03125,0.15304930567574826,0.0,0.0,360.44059984197054,560.647554636509,True,1.2095938000129536,0.3940650000004098,0.16562629991676658,calibration
affine/d_az=60,C_extreme_diagnostic,1004,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,2926,2940,28,5,0.17857142857142858,0.9517247144102214,101.88994068229705,183.40189322813467,True,inf,0.5908905239789559,0.046875,0.2536546824812271,0.0,0.0,187.14829937220537,314.23721315954475,True,1.2310521999606863,0.7722319000167772,0.5269287000410259,calibration
projective/d_az=60,C_extreme_diagnostic,1004,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,2926,2975,27,4,0.14814814814814814,0.27210273421279096,inf,inf,False,inf,0.4392095196715788,0.0625,0.33333333333333337,0.0,0.0,228.8365103648971,374.7507733266922,True,1.1814587999833748,4.323756100027822,4.079112000064924,calibration
similarity/d_az=0,A_mare_moderate,7001,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,31,32,16,16,1.0,0.4806291452324344,0.25708289413080854,0.8952366062412137,True,0.6016944057669329,0.3672706022982238,0.21666666666666667,0.6136900525455826,1.0,1.0,0.22585442804026756,0.32577454762916996,False,1.1004860999528319,0.09754700015764683,0.03617920004762709,validation
affine/d_az=0,A_mare_moderate,7001,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,31,30,15,15,1.0,0.3903383415752014,0.24358671736392654,0.6816295774694393,True,0.4337419835963413,0.3672706022982238,0.2,0.5936948617629246,1.0,1.0,0.36279146912706506,0.7507292676314603,False,0.22908179997466505,0.10366040014196187,0.04331920004915446,validation
projective/d_az=0,A_mare_moderate,7001,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,31,25,16,6,0.375,0.31110087637746153,inf,inf,False,inf,0.5284918700264252,0.08333333333333333,0.3811868750475585,1.0,1.0,29.085184212558918,134.73964073641153,True,0.2255871999077499,0.19815930002368987,0.13535959995351732,validation
similarity/d_az=20,A_mare_moderate,7001,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,31,34,12,12,1.0,1.1312525265159215,0.850214978316896,2.5452162955141437,True,1.6250373560707714,0.4431102648486448,0.15625,0.5419381945646372,0.9166666666666666,0.9166666666666666,0.9430633177919101,1.4898499610905176,False,0.2245817999355495,0.09969429997727275,0.0366611999925226,validation
affine/d_az=20,A_mare_moderate,7001,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,31,38,15,15,1.0,0.9372612662120846,1.0016841853176723,1.6203899651826956,True,0.5938429017337292,0.4431102648486448,0.1875,0.5844817659347531,0.9333333333333333,0.9333333333333333,0.8145572968824465,1.816614984883905,False,0.22620729997288436,0.10753489995840937,0.04650599998421967,validation
projective/d_az=20,A_mare_moderate,7001,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,31,32,10,6,0.6,1.2205762026609344,inf,inf,False,inf,0.5242660316688519,0.0625,0.31971597234241494,0.8333333333333334,0.9,61.71433431467632,271.900682989434,True,0.22386819997336715,0.09725460002664477,0.03963609994389117,validation
similarity/d_az=40,A_mare_moderate,7001,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,31,25,1,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.22173019999172539,0.05889480002224445,3.370002377778292e-05,validation
affine/d_az=40,A_mare_moderate,7001,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,31,29,1,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.22470879997126758,0.06054170010611415,5.270005203783512e-05,validation
projective/d_az=40,A_mare_moderate,7001,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,31,26,1,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.2271493999287486,0.06139029993209988,3.4499913454055786e-05,validation
similarity/d_az=60,A_mare_moderate,7001,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,31,21,1,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.23030599998310208,0.056349099962972105,3.650004509836435e-05,validation
affine/d_az=60,A_mare_moderate,7001,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,31,22,1,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.22741130006033927,0.05257849988993257,3.4199911169707775e-05,validation
projective/d_az=60,A_mare_moderate,7001,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,31,22,0,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,nan,nan,nan,nan,True,0.22565829998347908,0.06630840001162142,3.759993705898523e-05,validation
similarity/d_az=0,A_mare_moderate,7002,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,11,22,9,9,1.0,0.31847013347127845,0.32538520612444327,0.9237754478053678,True,1.2209504725521185,0.4004409055488782,0.125,0.4912837965366818,1.0,1.0,0.36663553206085747,0.6068967054040312,False,1.102368599968031,0.09397889988031238,0.037325299927033484,validation
affine/d_az=0,A_mare_moderate,7002,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,11,21,11,11,1.0,0.3758650007520668,0.335640951263616,0.9176349345288616,True,0.6620595473367145,0.2646017874141779,0.15625,0.5462689061365193,1.0,1.0,0.2859250668960346,0.6679251760555418,False,0.21127490000799298,0.10073220008052886,0.04535020003095269,validation
projective/d_az=0,A_mare_moderate,7002,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,11,19,10,5,0.5,6.538846496016595e-13,inf,inf,False,inf,0.5588046537557001,0.0625,0.3203213491478938,1.0,1.0,186.38447211767357,303.99840629917423,True,0.21236310002859682,0.09437780000735074,0.043272400042042136,validation
similarity/d_az=20,A_mare_moderate,7002,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,11,18,2,2,1.0,6.815286501638296e-14,inf,inf,False,inf,0.5204686223064322,0.03125,0.16666666666666669,0.5,0.5,2.04320561742416,3.323080722882308,False,0.2110491000348702,0.09472990001086146,0.036686900071799755,validation
affine/d_az=20,A_mare_moderate,7002,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,11,21,0,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,nan,nan,nan,nan,True,0.2039748999522999,0.0581714001018554,3.5100034438073635e-05,validation
projective/d_az=20,A_mare_moderate,7002,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,11,23,3,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.3333333333333333,inf,inf,True,0.20865160005632788,0.056366799981333315,3.470003139227629e-05,validation
similarity/d_az=40,A_mare_moderate,7002,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,11,15,1,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.20173289999365807,0.055918100057169795,3.829994238913059e-05,validation
affine/d_az=40,A_mare_moderate,7002,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,11,15,1,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.2205120000289753,0.06848349992651492,3.460003063082695e-05,validation
projective/d_az=40,A_mare_moderate,7002,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,11,18,0,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,nan,nan,nan,nan,True,0.22094100003596395,0.052769399946555495,3.509991802275181e-05,validation
similarity/d_az=60,A_mare_moderate,7002,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,11,20,0,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,nan,nan,nan,nan,True,0.21609170001465827,0.054972799960523844,3.5100034438073635e-05,validation
affine/d_az=60,A_mare_moderate,7002,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,11,19,0,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,nan,nan,nan,nan,True,0.21290400007274002,0.05464350001420826,3.66999302059412e-05,validation
projective/d_az=60,A_mare_moderate,7002,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,11,21,0,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,nan,nan,nan,nan,True,0.21250590006820858,0.05457490007393062,4.329998046159744e-05,validation
similarity/d_az=0,A_mare_moderate,7003,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,25,19,15,15,1.0,0.23778112444506466,0.18696958091645208,0.4591967977485398,True,0.32301902668084004,0.4633843658665168,0.171875,0.562259543712531,1.0,1.0,0.06890214952224188,0.10642690156287868,False,1.0866321999346837,0.0929980999790132,0.03802259999793023,validation
affine/d_az=0,A_mare_moderate,7003,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,25,21,16,16,1.0,0.33716742147207707,0.30799762871193204,0.7085364549110325,True,0.6855955785530035,0.46080138644728075,0.1875,0.5833333333333333,1.0,1.0,0.14787306476754464,0.31298067183174944,False,0.19968670001253486,0.10715459997300059,0.05327649996615946,validation
projective/d_az=0,A_mare_moderate,7003,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,25,20,16,16,1.0,0.22303545703703037,0.22293707896295598,0.3999184895246395,True,2.2417479966598917,0.46272898094784143,0.15625,0.5416666666666666,1.0,1.0,0.09939619824898219,0.36537761114372147,False,0.21331659995485097,0.10454980004578829,0.04333450004924089,validation
similarity/d_az=20,A_mare_moderate,7003,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,25,35,12,12,1.0,0.822805941009762,0.6392155488478872,1.652754238943233,True,0.507897969899292,0.4421450153815331,0.15,0.5222650480465431,1.0,1.0,0.19058723907763225,0.27363418703828657,False,0.2047119999770075,0.0968517999863252,0.036235100007615983,validation
affine/d_az=20,A_mare_moderate,7003,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,25,35,12,12,1.0,0.8028927194997371,0.7253724012989156,1.4234641872069411,True,3.190624340960398,0.44084319115080794,0.13559322033898305,0.49608582563429054,1.0,1.0,0.4060646310612357,0.8943677211439904,False,0.20109220000449568,0.09384940005838871,0.039845300023444,validation
projective/d_az=20,A_mare_moderate,7003,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,25,32,10,10,1.0,0.8576119605324708,12.6117171759908,15.973400049001564,True,247.9382858788864,0.4734501052594021,0.13333333333333333,0.49466433271333515,1.0,1.0,1.1524468813462978,5.291923170639107,False,0.1993821000214666,0.0975843999767676,0.04306619998533279,validation
similarity/d_az=40,A_mare_moderate,7003,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,25,23,2,2,1.0,7.246142549764705e-14,inf,inf,False,inf,0.7278005245365141,0.01639344262295082,-0.0,0.0,0.0,332.9720721923923,464.2503371190254,True,0.20014249999076128,0.09673460002522916,0.035145699977874756,validation
affine/d_az=40,A_mare_moderate,7003,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,25,23,3,3,1.0,3.2530133302826686e-13,inf,inf,False,inf,0.716879359184654,0.01639344262295082,-0.0,0.0,0.0,1229.9233935892462,2740.16772192791,True,0.20129180001094937,0.10366060014348477,0.04347759997472167,validation
projective/d_az=40,A_mare_moderate,7003,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,25,24,2,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.21176190010737628,0.054255700088106096,3.769993782043457e-05,validation
similarity/d_az=60,A_mare_moderate,7003,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,25,34,1,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.20256830006837845,0.05388300004415214,3.570003900676966e-05,validation
affine/d_az=60,A_mare_moderate,7003,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,25,33,2,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.20324689999688417,0.05909530015196651,3.69000481441617e-05,validation
projective/d_az=60,A_mare_moderate,7003,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,25,34,1,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,0.20140399993397295,0.05509199993684888,3.560003824532032e-05,validation
similarity/d_az=0,A_mare_moderate,7004,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,19,19,15,15,1.0,0.26385027835219405,0.24877357664313288,0.5050717398217299,True,0.35740624592904907,0.3327631842700685,0.171875,0.5538719047996035,1.0,1.0,0.20395910079959378,0.2097762062202625,False,1.0969576999777928,0.093998400028795,0.03592910000588745,validation
affine/d_az=0,A_mare_moderate,7004,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,19,15,12,12,1.0,0.16878778415202486,0.15125624314688366,0.39307510275017316,True,0.21759970313396032,0.34094201131295776,0.15625,0.5419381945646372,1.0,1.0,0.21745973716653885,0.2750029715967414,False,0.21384420001413673,0.09646540018729866,0.042761299991980195,validation
projective/d_az=0,A_mare_moderate,7004,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,19,17,14,5,0.35714285714285715,1.449228509952941e-13,inf,inf,False,inf,0.639183676707599,0.046875,0.2284917657424448,1.0,1.0,49.30261972938865,394.48427106672176,True,0.22189759998582304,0.2231141000520438,0.16835679998621345,validation
similarity/d_az=20,A_mare_moderate,7004,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,19,14,11,10,0.9090909090909091,1.4453361262412643,1.663061206578185,2.4626208101208773,True,1.236821645078233,0.3485499787313308,0.140625,0.5203213491478937,0.9,0.8181818181818182,1.2511289866544555,1.4767337270289789,False,0.2323210999602452,0.08791549992747605,0.03604689997155219,validation
affine/d_az=20,A_mare_moderate,7004,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,19,13,11,10,0.9090909090909091,1.4366339074261878,1.9758673161165314,3.1843443279130486,True,1.956625432698844,0.3485499787313308,0.140625,0.5203213491478937,0.9,0.8181818181818182,1.2372782436832965,1.4758605084836236,False,0.22602619999088347,0.09565210004802793,0.042663700063712895,validation
